C_TERRITOIRE_ID;C_LBLTERRITOIRE;C_DEPARTEMENT_ID;C_LBLDEPARTEMENT;C_REGION_ID;C_LBLREGION;TX_ACCESM6;TX_PRESEMPM6;TX_ACCESM6_D;TX_PRESEMPM6_D;DELTA_TX_ACCESM6;DELTA_TX_PRESEMPM6;TERRITOIRE_PROCHE1;TERRITOIRE_PROCHE2;TERRITOIRE_PROCHE3;TERRITOIRE_PROCHE4;TERRITOIRE_PROCHE5;TERRITOIRE_PROCHE6;TERRITOIRE_PROCHE7;TERRITOIRE_PROCHE8;TERRITOIRE_PROCHE9;TERRITOIRE_PROCHE10
CLPE94001;GRAND ORLY SEINE BIÈVRE;94;VAL-DE-MARNE;11;ÎLE-DE-FRANCE;0.2019592226;0.1357908451;0.2069897619;0.1410339437;-0.005030539;-0.005243099;CLPE94002;CLPE95004;CLPE93002;CLPE78001;CLPE92001;CLPE95001;CLPE91001;CLPE77003;CLPE92004;CLPE94003
CLPE94002;GRAND PARIS SUD-EST AVENIR;94;VAL-DE-MARNE;11;ÎLE-DE-FRANCE;0.1890835431;0.1285496871;0.2083295789;0.1417759235;-0.019246036;-0.013226236;CLPE95004;CLPE94001;CLPE78001;CLPE93002;CLPE92004;CLPE77003;CLPE92001;CLPE94003;CLPE95001;CLPE91001
CLPE94003;PARIS EST MARNE ET BOIS;94;VAL-DE-MARNE;11;ÎLE-DE-FRANCE;0.2109905187;0.1410007937;0.2121359384;0.1447719593;-0.00114542;-0.003771166;CLPE92004;CLPE78001;CLPE95004;CLPE77003;CLPE94002;CLPE94001;CLPE92001;CLPE95001;CLPE78003;CLPE92002
CLPE95001;CERGY-PONTOISE VEXIN;95;VAL-D'OISE;11;ÎLE-DE-FRANCE;0.2132945814;0.1472419997;0.2193535438;0.1489236007;-0.006058962;-0.001681601;CLPE91001;CLPE77003;CLPE91002;CLPE77001;CLPE77004;CLPE95002;CLPE67005;CLPE94001;CLPE77005;CLPE69M05
CLPE95002;NORD VAL-D'OISE;95;VAL-D'OISE;11;ÎLE-DE-FRANCE;0.2247141638;0.156772607;0.2296006106;0.1562712321;-0.004886447;0.000501375;CLPE91003;CLPE77004;CLPE91002;CLPE77003;CLPE77002;CLPE95001;CLPE78002;CLPE77005;CLPE77001;CLPE91001
CLPE95003;ROISSY PAYS DE FRANCE;95;VAL-D'OISE;11;ÎLE-DE-FRANCE;0.2011400572;0.1363364639;0.2034835613;0.1386184903;-0.002343504;-0.002282026;CLPE93003;CLPE93002;CLPE91001;CLPE94001;CLPE95004;CLPE77003;CLPE94002;CLPE78001;CLPE95001;CLPE92001
CLPE95004;CENTRE VAL-D'OISE;95;VAL-D'OISE;11;ÎLE-DE-FRANCE;0.1972829913;0.1357185613;0.2077066484;0.141236165;-0.010423657;-0.005517604;CLPE94002;CLPE78001;CLPE94001;CLPE93002;CLPE77003;CLPE94003;CLPE92004;CLPE92001;CLPE95001;CLPE91001
CLPE97101;BASSE-TERRE;971;GUADELOUPE;1;GUADELOUPE;0.1159792869;0.0781267199;0.1318422328;0.08958;-0.015862946;-0.01145328;CLPE97102;CLPE97202;CLPE97103;CLPE97104;CLPE97401;CLPE97203;CLPE97403;CLPE97402;CLPE97404;CLPE97201
CLPE97102;GRANDE-TERRE;971;GUADELOUPE;1;GUADELOUPE;0.1257556292;0.0847967974;0.1318464983;0.0895701529;-0.006090869;-0.004773356;CLPE97101;CLPE97203;CLPE97104;CLPE97403;CLPE97103;CLPE97402;CLPE97202;CLPE97401;CLPE97201;CLPE97404
CLPE97103;MARIE-GALANTE;971;GUADELOUPE;1;GUADELOUPE;0.1243156742;0.0820769814;0.1312082228;0.0892847002;-0.006892549;-0.007207719;CLPE97101;CLPE97102;CLPE97202;CLPE97104;CLPE97203;CLPE97401;CLPE97403;CLPE97402;CLPE97201;CLPE97404
CLPE97104;CENTRE GUADELOUPE;971;GUADELOUPE;1;GUADELOUPE;0.1251243334;0.0825401321;0.1333652399;0.0905350466;-0.008240907;-0.007994915;CLPE97102;CLPE97101;CLPE97402;CLPE97201;CLPE97203;CLPE97403;CLPE97103;CLPE97401;CLPE97202;CLPE97304
CLPE97201;CENTRE MARTINIQUE;972;MARTINIQUE;2;MARTINIQUE;0.1525992284;0.1007383788;0.1334871564;0.0909576907;0.019112072;0.0097806881;CLPE97203;CLPE97104;CLPE97402;CLPE97403;CLPE97102;CLPE97304;CLPE97302;CLPE97202;CLPE97101;CLPE97401
CLPE97202;NORD MARTINIQUE;972;MARTINIQUE;2;MARTINIQUE;0.1393113977;0.0926984481;0.1296223283;0.0884193757;0.0096890694;0.0042790724;CLPE97101;CLPE97102;CLPE97401;CLPE97403;CLPE97103;CLPE97404;CLPE97203;CLPE97402;CLPE97201;CLPE97104
CLPE97203;SUD MARTINIQUE;972;MARTINIQUE;2;MARTINIQUE;0.1503049237;0.1021229695;0.1318071318;0.0891433209;0.0184977918;0.0129796486;CLPE97102;CLPE97201;CLPE97403;CLPE97402;CLPE97104;CLPE97101;CLPE97202;CLPE97304;CLPE97401;CLPE97103
CLPE97301;EST GUYANAIS;973;GUYANE;3;GUYANE;0.0576572395;0.039687013;0.1229965691;0.0840414014;-0.06533933;-0.044354388;CLPE97303;CLPE97401;CLPE97304;CLPE97101;CLPE97103;CLPE97102;CLPE97202;CLPE97403;CLPE97302;CLPE97404
CLPE97302;GUYANE CENTRE LITTORAL;973;GUYANE;3;GUYANE;0.1420812188;0.0975050639;0.1487207112;0.1000328209;-0.006639492;-0.002527757;CLPE97304;CLPE97201;CLPE97203;CLPE97402;CLPE97403;CLPE08001;CLPE97104;CLPE97102;CLPE59006;CLPE02003
CLPE97303;OUEST GUYANAIS;973;GUYANE;3;GUYANE;0.0879362594;0.0598792617;0.1201718727;0.081971255;-0.032235613;-0.022091993;CLPE97301;CLPE97401;CLPE97304;CLPE97101;CLPE97102;CLPE97103;CLPE97302;CLPE97104;CLPE97402;CLPE97403
CLPE97304;SAVANES;973;GUYANE;3;GUYANE;0.1357638233;0.0923577192;0.1400985824;0.0949920203;-0.004334759;-0.002634301;CLPE97302;CLPE97402;CLPE97403;CLPE97203;CLPE97201;CLPE97401;CLPE97102;CLPE97104;CLPE08001;CLPE97202
CLPE97401;LA RÉUNION EST;974;LA RÉUNION;4;LA RÉUNION;0.1144673024;0.0807962681;0.1309476365;0.089424048;-0.016480334;-0.00862778;CLPE97404;CLPE97403;CLPE97402;CLPE97101;CLPE97102;CLPE97202;CLPE97104;CLPE97203;CLPE97103;CLPE97304
CLPE97402;LA RÉUNION NORD;974;LA RÉUNION;4;LA RÉUNION;0.1373788651;0.0959744493;0.1320998416;0.090022092;0.0052790235;0.0059523573;CLPE97403;CLPE97401;CLPE97104;CLPE97201;CLPE97203;CLPE97102;CLPE97404;CLPE97101;CLPE97304;CLPE97202
CLPE97403;LA RÉUNION OUEST;974;LA RÉUNION;4;LA RÉUNION;0.1367829746;0.0949735492;0.1321254908;0.090223067;0.0046574837;0.0047504822;CLPE97402;CLPE97401;CLPE97404;CLPE97203;CLPE97102;CLPE97201;CLPE97202;CLPE97104;CLPE97101;CLPE97304
CLPE97404;LA RÉUNION SUD;974;LA RÉUNION;4;LA RÉUNION;0.122811978;0.087712679;0.1308145005;0.0889855068;-0.008002522;-0.001272828;CLPE97401;CLPE97403;CLPE97402;CLPE97202;CLPE97101;CLPE97102;CLPE97104;CLPE97103;CLPE97203;CLPE97201
